report_date,SKU,Qty
2022-04-25,SET408-KR-NP-M,1
2022-04-25,SET203-KR-DPT-XL,2
2022-04-25,JNE3454-KR-XXXL,1
2022-04-25,SET187-KR-DH-L,1
2022-04-25,BTM002-B-XXXL,1
2022-04-25,JNE3574-KR-L,3
2022-04-25,SET377-KR-NP-XXL,2
2022-04-25,SET265-KR-NP-XXL,1
2022-04-25,SET186-KR-DH-L,1
2022-04-25,SET349-KR-NP-XXL,4
2022-04-25,JNE3703-KR-S,2
2022-04-25,J0340-TP-S,1
2022-04-25,J0242-SKD-XXL,2
2022-04-25,MEN5023-KR-XXL,2
2022-04-25,JNE3577-KR-M,1
2022-04-25,NW037-TP-SR-L,1
2022-04-25,J0004-SKD-XXL,1
2022-04-25,AN202-ORANGE-XXL,1
2022-04-25,J0217-BL-L,3
2022-04-25,J0295-DR-M,4
2022-04-25,J0236-SKD-L,13
2022-04-25,JNE3396-KR-XXL,2
2022-04-25,J0150-KR-XXXL,1
2022-04-25,JNE3740-KR-M,2
2022-04-25,JNE3401-KR-XS,1
2022-04-25,SET286-KR-NP-L,2
2022-04-25,NW034-TP-PJ-L,1
2022-04-25,SET386-KR-NP-XXXL,3
2022-04-25,J0370-SKD-XXXL,1
2022-04-25,SET156-KR-NP-XL,1
2022-04-25,JNE3549-KR-XXXL,1
2022-04-25,SET325-KR-NP-S,1
2022-04-25,SET144-KR-NP-XS,1
2022-04-25,J0381-SKD-XS,1
2022-04-25,J0181-TP-S,1
2022-04-25,J0248-KR-DPT-XXL,1
2022-04-25,J0176-TP-XXXL,1
2022-04-25,JNE3313-KR-A-XXL,3
2022-04-25,JNE3565-KR-XS,1
2022-04-25,JNE3742-KR-XL,2
2022-04-25,J0306-DR-XXL,1
2022-04-25,SET197-KR-NP-S,2
2022-04-25,SET315-KR-PP-XXXL,1
2022-04-25,JNE3799-KR-M,1
2022-04-25,JNE3791-DR-XXXL,2
2022-04-25,SET043-KR-NP-XL,1
2022-04-25,SET218-KR-NP-XXXL,2
2022-04-25,SET247-KR-SHA-M,1
2022-04-25,SET055-KR-NP-M,2
2022-04-25,JNE3429-KR-L,1
2022-04-25,JNE3794-KR-XS,3
2022-04-25,JNE3539-KR-M,1
2022-04-25,JNE3565-KR-S,1
2022-04-25,JNE3714-KR-XS,1
2022-04-25,JNE3437-KR-XXL,1
2022-04-25,JNE3524-KR-M,1
2022-04-25,J0123-TP-XXL,3
2022-04-25,JNE3670-TU-L,1
2022-04-25,BL074-85RED,1
2022-04-25,JNE3836-KR-XXXL,1
2022-04-25,SET239-KR-NP-L,2
2022-04-25,SET268-KR-NP-L,52
2022-04-25,JNE3405-KR-M,72
2022-04-25,J0198-TP-S,1
2022-04-25,JNE2171-KR-437-XL,22
2022-04-25,MEN5021-KR-M,5
2022-04-25,JNE3735-KR-M,1
2022-04-25,JNE3404-KR-M,4
2022-04-25,MEN5008-KR-XXL,4
2022-04-25,SET383-KR-NP-L,4
2022-04-25,J0097-KR-S,2
2022-04-25,BTM039-PP-XXXL,2
2022-04-25,JNE3617-KR-XXL,1
2022-04-25,SET331-KR-NP-XS,7
2022-04-25,JNE3640-TP-N-XL,2
2022-04-25,J0369-SKD-XXL,1
2022-04-25,SET320-KR-NP-S,5
2022-04-25,J0231-SKD-XXXL,1
2022-04-25,SET389-KR-NP-L,6
2022-04-25,JNE3807-KR-M,1
2022-04-25,SET344-KR-NP-L,3
2022-04-25,JNE3806-KR-M,3
2022-04-25,JNE3816-KR-XL,1
2022-04-25,JNE3429-KR-S,1
2022-04-25,NW008-ST-CP-XXXL,2
2022-04-25,JNE3639-TP-N-S,1
2022-04-25,JNE3400-KR-XXXL,2
2022-04-25,BL024-74RED,1
2022-04-25,J0301-TP-M,17
2022-04-25,SET217-KR-PP-XXXL,4
2022-04-25,J0083-KR-M,3
2022-04-25,JNE2014-KR-178-M,15
2022-04-25,SET319-KR-NP-M,2
2022-04-25,J0214-TP-XXXL,1
2022-04-25,J0091-TP-XXXL,1
2022-04-25,SET405-KR-NP-XL,5
2022-04-25,JNE2014-KR-178-S,1
2022-04-25,JNE3795-KR-XS,2
2022-04-25,JNE3617-KR-XS,1
2022-04-25,SET327-KR-DPT-L,10
2022-04-25,JNE0722-K,1
2022-04-25,J0041-SET-M,6
2022-04-25,JNE3706-DR-M,5
2022-04-25,JNE3399-KR-XL,14
2022-04-25,SET192-KR-NP-L,3
2022-04-25,JNE3762-KR-XXXL,1
2022-04-25,JNE3789-KR-XS,1
2022-04-25,SET184-KR-PP-XXL,4
2022-04-25,JNE3371-KR-XL,1
2022-04-25,JNE3562-KR-L,1
2022-04-25,SET246-KR-PP-XXL,1
2022-04-25,SET227-KR-PP-A-XXL,1
2022-04-25,SET233-KR-PP-XXL,2
2022-04-25,J0310-TP-M,1
2022-04-25,J0132-KR-L,1
2022-04-25,J0092-SET-M,1
2022-04-25,J0335-DR-S,8
2022-04-25,JNE1408-GREY-KR-UDF19-S,1
2022-04-25,J0109-SKD-XXXL,1
2022-04-25,J0012-SKD-XXXL,5
2022-04-25,SET348-KR-NP-XXXL,2
2022-04-25,SET369-KR-NP-XS,1
2022-04-25,J0168-DR-S,1
2022-04-25,J0004-SKD-L,2
2022-04-25,JNE3160-KR-G-M,1
2022-04-25,JNE3291-KR-XL,40
2022-04-25,JNE2270-KR-487-A-XXL,18
2022-04-25,JNE3461-KR-L,3
2022-04-25,J0346-SET-XXL,3
2022-04-25,J0217-BL-S,1
2022-04-25,J0101-DR-L,2
2022-04-25,JNE3816-KR-M,1
2022-04-25,SET435-KR-NP-M,2
2022-04-25,JNE3404-KR-XL,2
2022-04-25,SET241-KR-PP-M,1
2022-04-25,SET322-KR-SHA-XXXL,3
2022-04-25,J0344-TP-M,6
2022-04-25,J0124-TP-XL,1
2022-04-25,JNE3670-TU-XXL,4
2022-04-25,BL101-M,1
2022-04-25,SET187-KR-DH-M,3
2022-04-25,JNE3818-KR-XL,5
2022-04-25,J0234-SKD-M,1
2022-04-25,SAR042,1
2022-04-25,JNE1975-KR-309-XS,2
2022-04-25,SET323-KR-NP-XL,2
2022-04-25,JNE3645-TP-N-S,12
2022-04-25,JNE3789-KR-XXXL,2
2022-04-25,SET179-KR-PP-S,3
2022-04-25,J0213-TP-S,2
2022-04-25,J0019-SET-S,1
2022-04-25,JNE3394-KR-XXL,2
2022-04-25,SET268-KR-NP-M,34
2022-04-25,JNE3567-KR-M,33
2022-04-25,JNE3807-KR-L,5
2022-04-25,SET329-KR-NP-M,2
2022-04-25,JNE3568-KR-XXL,3
2022-04-25,JNE3568-KR-XL,18
2022-04-25,JNE3797-KR-S,2
2022-04-25,JNE3773-KR-L,1
2022-04-25,JNE3745-KR-L,1
2022-04-25,JNE3405-KR-L,30
2022-04-25,SET317-KR-PP-XXXL,1
2022-04-25,MEN5008-KR-S,1
2022-04-25,JNE3391-KR-M,1
2022-04-25,J0097-KR-XS,2
2022-04-25,JNE3313-KR-A-XS,1
2022-04-25,JNE3691-TU-XXL,1
2022-04-25,SET295-KR-NP-XS,5
2022-04-25,JNE3373-KR-L,4
2022-04-25,JNE3442-KR-XXL,1
2022-04-25,J0378-SKD-XXL,2
2022-04-25,J0375-SKD-S,1
2022-04-25,SET221-KR-NP-S,2
2022-04-25,SET324-KR-NP-S,18
2022-04-25,JNE3894-TP-XXL,3
2022-04-25,JNE3787-KR-XS,1
2022-04-25,SET286-KR-NP-XL,1
2022-04-25,JNE3797-KR-XL,1
2022-04-25,J0301-TP-L,9
2022-04-25,JNE3366-KR-1053-XXL,16
2022-04-25,JNE3822-KR-M,4
2022-04-25,JNE3623-KR-L,1
2022-04-25,SET328-KR-NP-XL,3
2022-04-25,J0139-KR-XL,1
2022-04-25,JNE3735-KR-XL,3
2022-04-25,JNE2205-KR-467-A-XXL,1
2022-04-25,JNE3459-KR-S,1
2022-04-25,SET324-KR-NP-XL,21
2022-04-25,JNE2291-KR-602-XXL,1
2022-04-25,JNE3465-KR-L,9
2022-04-25,SET363-KR-NP-XXXL,4
2022-04-25,J0094-KR-XL,4
2022-04-25,J0198-TP-XXXL,1
2022-04-25,NW001-TP-PJ-L,3
2022-04-25,SET269-KR-NP-XXL,1
2022-04-25,JNE3368-KR-M,9
2022-04-25,JNE3384-KR-M,4
2022-04-25,SET343-KR-NP-M,1
2022-04-25,JNE3818-KR-S,1
2022-04-25,JNE09210-PINK-SR-JP8101RNV,1
2022-04-25,JNE3708-TU-S,1
2022-04-25,J0049-TP-XXL,1
2022-04-25,SET182-KR-DH-S,1
2022-04-25,SET400-KR-NP-XL,1
2022-04-25,SET347-KR-NP-XS,12
2022-04-25,SET345-KR-NP-XL,13
2022-04-25,MEN5029-KR-XXL,1
2022-04-25,J0196-TP-XL,2
2022-04-25,JNE3460-KR-M,1
2022-04-25,BTM045-PP-XL,1
2022-04-25,J0337-TP-L,2
2022-04-25,J0096-KR-L,9
2022-04-25,J0109-SKD-L,1
2022-04-25,SET328-KR-NP-XXL,1
2022-04-25,JNE1408-GREY-KR-UDF19-XXL,1
2022-04-25,SET289-KR-NP-XXXL,2
2022-04-25,JNE3428-KR-XS,1
2022-04-25,SET291-KR-PP-L,32
2022-04-25,JNE2205-KR-467-A-XS,1
2022-04-25,JNE3863-TU-L,5
2022-04-25,SET386-KR-NP-M,3
2022-04-25,JNE3861-DR-XXXL,2
2022-04-25,BTM039-PP-S,1
2022-04-25,J0344-TP-XS,2
2022-04-25,J0332-DR-XXL,3
2022-04-25,J0011-LCD-M,1
2022-04-25,JNE3707-DR-XXXL,2
2022-04-25,SET380-KR-NP-XS,1
2022-04-25,SET220-KR-PP-S,2
2022-04-25,J0007-SKD-XXL,1
2022-04-25,JNE3870-DR-S,1
2022-04-25,JNE3668-TP-N-XL,1
2022-04-25,SET196-KR-NP-XXXL,1
2022-04-25,JNE3741-KR-L,1
2022-05-02,NW032-ST-CP-XXL,1
2022-05-02,J0334-TP-L,5
2022-05-02,J0338-DR-L,7
2022-05-02,J0157-DR-S,5
2022-05-02,NW030-TP-PJ-XL,5
2022-05-02,SET184-KR-PP-M,4
2022-05-02,J0337-TP-XL,2
2022-05-02,SET402-KR-NP-XXXL,3
2022-05-02,JNE3804-KR-XXXL,2
2022-05-02,SET198-KR-NP-A-M,1
2022-05-02,J0377-SKD-L,2
2022-05-02,J0230-SKD-S,61
2022-05-02,SET183-KR-DH-XXXL,13
2022-05-02,JNE2171-KR-437-L,1
2022-05-02,J0353-KR-XL,4
2022-05-02,SET303-KR-NP-XS,1
2022-05-02,JNE3786-KR-XXXL,1
2022-05-02,MEN5025-KR-M,3
2022-05-02,J0244-SKD-M,4
2022-05-02,NW031-TP-PJ-M,2
2022-05-02,JNE3802-KR-S,6
2022-05-02,MEN5025-KR-S,5
2022-05-02,J0161-DR-S,1
2022-05-02,SET251-KR-PP-M,3
2022-05-02,J0081-DR-XXL,1
2022-05-02,MEN5002-KR-S,2
2022-05-02,JNE3543-KR-S,6
2022-05-02,SET333-KR-DPT-XXL,3
2022-05-02,NW030-TP-PJ-L,5
2022-05-02,SET323-KR-NP-XXL,2
2022-05-02,BL003-50BLACK,1
2022-05-02,J0215-BL-L,1
2022-05-02,JNE3473-KR-XXXL,2
2022-05-02,J0008-SKD-M,14
2022-05-02,J0025-DR-XS,2
2022-05-02,JNE2032-KR-205-XXL,1
2022-05-02,JNE3637-KR-M,1
2022-05-02,JNE3749-KR-S,2
2022-05-02,JNE3506-KR-XS,1
2022-05-02,SET384-KR-NP-XXL,1
2022-05-02,J0079-SKD-S,1
2022-05-02,SET249-KR-NP-S,1
2022-05-02,J0210-DR-XL,3
2022-05-02,SET110-KR-PP-XL,8
2022-05-02,SET275-KR-NP-XL,1
2022-05-02,MEN5014-KR-XXXL,2
2022-05-02,JNE3554-KR-M,1
2022-05-02,SET342-KR-NP-N-XS,2
2022-05-02,SET194-KR-NP-L,1
2022-05-02,JNE3805-KR-XS,2
2022-05-02,J0220-BL-M,1
2022-05-02,JNE3801-KR-S,1
2022-05-02,JNE3637-KR-S,1
2022-05-02,JNE3504-KR-XS,1
2022-05-02,JNE3427-KR-L,2
2022-05-02,JNE3735-KR-L,1
2022-05-02,NW005-ST-PJ-M,1
2022-05-02,NW029-ST-SR-M,1
2022-05-02,NW033-ST-CP-XXXL,1
2022-05-02,J0041-SET-M,2
2022-05-02,JNE3568-KR-L,13
2022-05-02,SET291-KR-PP-XXXL,15
2022-05-02,J0096-KR-XS,3
2022-05-02,JNE3715-KR-S,1
2022-05-02,SET304-KR-DPT-XL,3
2022-05-02,SET385-KR-NP-M,5
2022-05-02,SET143-KR-PP-XXL,1
2022-05-02,SET224-KR-NP-XS,2
2022-05-02,J0207-DR-S,3
2022-05-02,JNE3288-KR-S,1
2022-05-02,J0034-SET-XXXL,1
2022-05-02,SET377-KR-NP-XXL,3
2022-05-02,SET393-KR-NP-XL,2
2022-05-02,SET305-KR-DPT-XXL,1
2022-05-02,JNE3455-KR-XXXL,1
2022-05-02,JNE3434-KR-XS,1
2022-05-02,JNE3405-KR-XS,44
2022-05-02,JNE3384-KR-M,1
2022-05-02,J0348-SET-S,1
2022-05-02,JNE3465-KR-XXXL,11
2022-05-02,J0335-DR-L,12
2022-05-02,SET366-KR-NP-XL,1
2022-05-02,JNE3421-KR-XXL,3
2022-05-02,JNE3775-KR-XL,2
2022-05-02,SET402-KR-NP-M,1
2022-05-02,J0034-SET-L,1
2022-05-02,SET351-KR-NP-XXL,1
2022-05-02,JNE3365-KR-1052-A-XXXL,7
2022-05-02,J0179-KR-S,1
2022-05-02,J0113-TP-S,1
2022-05-02,SET360-KR-NP-M,1
2022-05-02,J0248-KR-DPT-XL,1
2022-05-02,SET343-KR-NP-XXL,2
2022-05-02,JNE3764-KR-XL,1
2022-05-02,J0236-SKD-L,4
2022-05-02,SET201-KR-NP-A-XXXL,1
2022-05-02,SET394-KR-NP-S,1
2022-05-02,JNE3515-KR-M,3
2022-05-02,JNE3786-KR-M,1
2022-05-02,JNE3777-KR-XL,1
2022-05-02,JNE3440-KR-N-XS,13
2022-05-02,J0014-LCD-S,2
2022-05-02,SET217-KR-PP-XL,7
2022-05-02,SET389-KR-NP-XXXL,5
2022-05-02,JNE3491-KR-XL,3
2022-05-02,J0118-TP-S,4
2022-05-02,JNE3476-KR-S,1
2022-05-02,SET323-KR-NP-M,2
2022-05-02,SET341-KR-NP-XXL,2
2022-05-02,MEN5017-KR-XL,3
2022-05-02,JNE3735-KR-XXXL,1
2022-05-02,SET253-KR-NP-L,2
2022-05-02,J0336-TP-S,1
2022-05-02,J0006-SET-L,4
2022-05-02,NW009-ST-CP-XXXL,1
2022-05-02,J0339-DR-XS,2
2022-05-02,SET293-KR-NP-XS,6
2022-05-02,JNE09186-BLUE-SR-JP7104RMV-N,1
2022-05-02,JNE3718-KR-XS,4
2022-05-02,JNE3615-KR-M,1
2022-05-02,SET397-KR-NP-XXXL,5
2022-05-02,JNE1998-KR-311-XXL,4
2022-05-02,J0300-TP-XXXL,2
2022-05-02,MEN5023-KR-M,4
2022-05-02,SET288-KR-NP-XS,3
2022-05-02,SET349-KR-NP-S,3
2022-05-02,JNE3294-KR-L,7
2022-05-02,SET145-KR-NP-M,2
2022-05-02,J0192-TP-XL,1
2022-05-02,J0233-SKD-M,2
2022-05-02,JNE1408-GREY-KR-UDF19-XXXL,1
2022-05-02,SET349-KR-NP-XXL,2
2022-05-02,SET110-KR-PP-M,31
2022-05-02,J0167-KR-S,1
2022-05-02,J0377-SKD-XXXL,2
2022-05-02,J0277-SKD-M,3
2022-05-02,JNE3776-KR-XS,1
2022-05-02,J0104-KR-M,2
2022-05-02,MEN5007-KR-XL,1
2022-05-02,JNE1951-KR-155-XXL,1
2022-05-02,JNE3688-TU-XS,1
2022-05-02,SET352-KR-NP-XL,1
2022-05-02,SET366-KR-NP-L,1
2022-05-02,J0132-KR-XS,1
2022-05-02,JNE3798-KR-A-L,1
2022-05-02,SET226-KR-PP-M,1
2022-05-02,JNE2113-KR-381-S,1
2022-05-02,SET200-KR-NP-A-XXXL,1
2022-05-02,JNE2171-KR-437-XL,16
2022-05-02,JNE3463-KR-M,4
2022-05-02,JNE3716-KR-L,3
2022-05-02,SET172-KR-PP-B-L,2
2022-05-02,J0013-SKD-L,3
2022-05-02,SET239-KR-NP-M,3
2022-05-02,JNE3407-KR-L,2
2022-05-02,JNE3727-KR-L,1
2022-05-02,JNE3710-DR-XS,1
2022-05-02,SET383-KR-NP-XXXL,2
2022-05-02,J0173-DR-XS,1
2022-05-02,J0153-DR-S,1
2022-05-02,J0148-SET-XS,1
2022-05-02,J0010-LCD-XS,2
2022-05-02,SET315-KR-PP-XL,2
2022-05-02,JNE3801-KR-XXL,2
2022-05-02,JNE3479-KR-XL,3
2022-05-02,SET331-KR-NP-XXL,4
2022-05-02,JNE3819-KR-S,1
2022-05-02,JNE3721-KR-S,3
2022-05-02,SET393-KR-NP-XXL,10
2022-05-02,MEN5013-KR-M,1
2022-05-02,SET246-KR-PP-XL,1
2022-05-02,JNE3627-KR-XL,1
2022-05-02,JNE3739-KR-XXXL,1
2022-05-02,SET194-KR-NP-XXXL,1
2022-05-02,J0382-SKD-XXL,1
2022-05-02,SET383-KR-NP-L,5
2022-05-02,SET344-KR-NP-XL,5
2022-05-02,J0294-TP-XS,2
2022-05-02,MEN5011-KR-XL,2
2022-05-02,NW012-TP-PJ-XL,1
2022-05-02,JNE3798-KR-XXL,2
2022-05-02,J0337-TP-S,3
2022-05-02,J0350-SET-XL,3
2022-05-02,J0158-DR-XXL,1
2022-05-02,JNE3408-KR-XXXL,1
2022-05-02,J0174-TP-XL,1
2022-05-02,BL100-XL,1
2022-05-02,JNE3542-KR-L,1
2022-05-02,J0213-TP-XL,2
2022-05-02,SET304-KR-DPT-XS,5
2022-05-02,JNE1233-BLUE-KR-031-XXL,2
2022-05-02,SET319-KR-NP-XXXL,1
2022-05-02,J0049-TP-XXXL,1
2022-05-02,JNE3789-KR-XS,2
2022-05-02,CH204-PURPLE-M,1
2022-05-02,JNE3620-KR-S,1
2022-05-02,JNE3804-KR-M,5
2022-05-02,JNE3757-KR-S,1
2022-05-02,SET281-KR-PP-XXL,2
2022-05-02,SET323-KR-NP-XXXL,2
2022-05-02,SET037-KR-NP-XL,1
2022-05-02,JNE3736-KR-L,1
2022-05-02,J0295-DR-XXXL,1
2022-05-02,JNE3703-KR-XS,1
2022-05-02,JNE3636-KR-XXXL,1
2022-05-02,JNE3404-KR-L,2
2022-05-02,J0111-TP-XL,1
2022-05-02,JNE3546-KR-XS,1
2022-05-02,J0004-SKD-XL,1
2022-05-02,J0234-SKD-L,3
2022-05-02,J0402-DR-L,2
2022-05-02,J0294-TP-S,1
2022-05-02,JNE3795-KR-XXL,6
2022-05-02,JNE3311-KR-XXXL,1
2022-05-02,JNE3807-KR-S,4
2022-05-02,JNE3068-KR-A-M,3
2022-05-02,JNE3619-KR-L,1
2022-05-02,J0219-BL-L,1
2022-05-02,SET360-KR-NP-XS,1
2022-05-02,JNE3768-KR-S,1
2022-05-02,SET375-KR-NP-XXXL,1
2022-05-02,JNE3796-KR-L,1
2022-05-02,SET375-KR-NP-L,2
2022-05-02,JNE3313-KR-A-XS,1
2022-05-02,SET364-KR-NP-S,1
2022-05-02,SET345-KR-NP-M,26
2022-05-02,SET332-KR-PP-S,3
2022-05-02,JNE3546-KR-L,5
2022-05-02,J0097-KR-XXXL,3
2022-05-02,JNE3510-KR-L,12
2022-05-02,J0310-TP-XL,2
2022-05-02,JNE3636-KR-M,2
2022-05-02,J0285-SKD-M,2
2022-05-02,SET405-KR-NP-XL,2
2022-05-02,J0150-KR-XXXL,1
2022-05-02,SET290-KR-DPT-XXL,1
2022-05-02,SET289-KR-NP-XXXL,1
2022-05-02,SET378-KR-NP-XXXL,1
2022-05-02,JNE3291-KR-XXL,5
2022-05-02,SET268-KR-NP-XS,17
2022-05-02,SET182-KR-DH-L,3
2022-05-02,J0096-KR-S,3
2022-05-02,SET192-KR-NP-XXXL,1
2022-05-02,SET393-KR-NP-XS,9
2022-05-02,SET273-KR-NP-M,8
2022-05-02,JNE3546-KR-XL,7
2022-05-02,JNE3793-KR-M,1
2022-05-02,JNE3781-KR-S,1
2022-05-02,BTM036-PP-L,2
2022-05-02,J0148-SET-XL,3
2022-05-02,JNE3753-KR-XXL,1
2022-05-02,BL102-M,1
2022-05-02,JNE3764-KR-S,2
2022-05-02,BTM038-PP-XXXL,1
2022-05-02,JNE3465-KR-M,10
2022-05-02,JNE3718-KR-XXL,7
2022-05-02,SET344-KR-NP-S,2
2022-05-02,JNE3634-KR-M,4
2022-05-02,J0349-SET-S,10
2022-05-02,J0118-TP-L,15
2022-05-02,JNE3616-KR-XS,1
2022-05-02,J0090-TP-S,2
2022-05-02,JNE3605-KR-XXXL,3
2022-05-02,J0376-SKD-XS,1
2022-05-02,MEN5025-KR-XL,5
2022-05-02,JNE3706-DR-XXL,3
2022-05-02,SET329-KR-NP-XXL,1
2022-05-02,SET385-KR-NP-XXL,1
2022-05-02,SET187-KR-DH-XL,11
2022-05-02,J0248-KR-DPT-L,1
2022-05-02,SET268-KR-NP-XXXL,14
2022-05-02,JNE3797-KR-XXXL,5
2022-05-02,JNE3669-TU-S,3
2022-05-02,JNE3654-TP-M,5
2022-05-02,JNE3680-TU-XXXL,2
2022-05-02,SET333-KR-DPT-M,5
2022-05-02,JNE3707-DR-XXL,3
2022-05-02,SET165-KR-PP-M,1
2022-05-02,JNE3763-KR-XL,1
2022-05-02,JNE3489-KR-XXL,1
2022-05-02,BTM031-NP-L,1
2022-05-02,JNE3288-KR-XL,1
2022-05-02,J0003-SET-M,46
2022-05-02,SET389-KR-NP-M,2
2022-05-02,JNE3675-TU-L,5
2022-05-02,JNE3534-KR-XS,1
2022-05-02,JNE3722-KR-L,6
2022-05-02,JNE3795-KR-S,1
2022-05-02,JNE3781-KR-XS,1
2022-05-02,MEN5009-KR-XXL,3
2022-05-02,BTM002-S,1
2022-05-02,SET159-KR-NP-XS,2
2022-05-02,J0197-TP-L,1
2022-05-02,J0344-TP-XS,2
2022-05-02,JNE3642-TP-S,1
2022-05-02,SET339-KR-NP-L,1
2022-05-02,JNE3500-KR-S,4
2022-05-02,SET378-KR-NP-XS,6
2022-05-02,JNE3794-KR-XXXL,11
2022-05-02,PJNE3399-KR-N-6XL,2
2022-05-02,MEN5022-KR-XL,2
2022-05-02,JNE3805-KR-M,9
2022-05-02,SET333-KR-DPT-S,4
2022-05-02,JNE3807-KR-XXL,3
2022-05-02,SET131-KR-NP-A-XL,1
2022-05-02,JNE3255-KR-XL,1
2022-05-02,JNE3718-KR-XXXL,10
2022-05-02,SET374-KR-NP-XS,10
2022-05-02,JNE3423-KR-XL,12
2022-05-02,JNE2199-KR-411-A-M,1
2022-05-02,JNE3784-KR-XS,3
2022-05-02,SET327-KR-DPT-L,1
2022-05-02,BTM030-NP-M,1
2022-05-02,SET116-KR-NP-XS,3
2022-05-02,JNE3689-TU-XXXL,1
2022-05-02,JNE3451-KR-XXL,1
2022-05-02,J0299-KR-XS,1
2022-05-02,J0008-SKD-L,12
2022-05-02,JNE3487-KR-XXL,1
2022-05-02,SET266-KR-NP-L,1
2022-05-02,JNE3399-KR-M,18
2022-05-02,JNE3634-KR-XS,4
2022-05-02,JNE3522-KR-L,6
2022-05-02,JNE2199-KR-411-A-XL,6
2022-05-02,JNE3865-TP-XXL,1
2022-05-02,J0081-DR-M,1
2022-05-02,JNE3759-KR-M,1
2022-05-02,JNE3421-KR-N-XXL,3
2022-05-02,JNE3549-KR-XL,1
2022-05-02,JNE3834-KR-M,1
2022-05-02,JNE3373-KR-XL,14
2022-05-02,SET316-KR-DPT-M,1
2022-05-02,NW034-TP-PJ-XL,1
2022-05-02,SET374-KR-NP-M,16
2022-05-02,J0283-SET-L,3
2022-05-02,SET320-KR-NP-XXXL,4
2022-05-02,MEN5022-KR-XXXL,4
2022-05-02,SET251-KR-PP-S,2
2022-05-02,JNE3708-TU-XXL,2
2022-05-02,J0135-SET-S,1
2022-05-02,J0307-TP-M,2
2022-05-02,JNE3775-KR-XS,1
2022-05-02,SET240-KR-PP-XL,1
2022-05-02,J0219-BL-S,1
2022-05-02,JNE1906-KR-031-XXL,1
2022-05-02,SET392-KR-NP-M,1
2022-05-02,SET398-KR-PP-XXXL,2
2022-05-02,JNE3564-KR-XXL,1
2022-05-02,J0209-DR-XXL,1
2022-05-02,SET383-KR-NP-XL,2
2022-05-02,J0097-KR-XL,1
2022-05-02,JNE3689-TU-XXL,2
2022-05-02,J0011-LCD-S,2
2022-05-02,SET385-KR-NP-XXXL,3
2022-05-02,JNE3757-KR-XXL,1
2022-05-02,MEN5023-KR-XXXL,3
2022-05-02,J0179-KR-M,1
2022-05-02,JNE3633-KR-XS,1
2022-05-02,J0347-SET-XL,1
2022-05-02,JNE3733-KR-L,1
2022-05-02,SET330-KR-PP-XXXL,1
2022-05-02,JNE3861-DR-S,2
2022-05-02,JNE3568-KR-XL,18
2022-05-02,SET332-KR-PP-L,3
2022-05-02,JNE3487-KR-XXXL,2
2022-05-02,J0119-TP-XXL,13
2022-05-02,JNE3463-KR-L,8
2022-05-02,SET264-KR-NP-XXXL,1
2022-05-02,SET269-KR-NP-S,11
2022-05-02,J0025-DR-XXXL,1
2022-05-02,J0113-TP-XL,7
2022-05-02,SET311-KR-NP-L,1
2022-05-02,JNE3446-KR-XXL,1
2022-05-02,J0209-DR-M,1
2022-05-02,SET393-KR-NP-M,2
2022-05-02,JNE2205-KR-467-A-M,2
2022-05-02,J0092-SET-M,3
2022-05-02,SET291-KR-PP-L,22
2022-05-02,JNE3465-KR-XXL,16
2022-05-02,J0415-DR-M,3
2022-05-02,JNE3861-DR-XS,2
2022-05-02,J0230-SKD-XS,17
2022-05-02,SET204-KR-DPT-XXXL,3
2022-05-02,SET303-KR-NP-XXL,1
2022-05-02,J0244-SKD-L,4
2022-05-02,J0139-KR-S,1
2022-05-02,J0339-DR-XXL,5
2022-05-02,SET396-KR-PP-XL,1
2022-05-02,J0280-SKD-L,1
2022-05-02,JNE3683-TU-XS,1
2022-05-02,BL102-S,1
2022-05-02,J0215-BL-XXL,1
2022-05-02,SET339-KR-NP-XS,2
2022-05-02,JNE3764-KR-XXXL,1
2022-05-02,JNE3642-TP-XS,1
2022-05-02,JNE3648-TP-N-M,3
2022-05-02,MEN5032-KR-XXXL,3
2022-05-02,JNE3543-KR-M,5
2022-05-02,JNE3738-KR-XXXL,2
2022-05-02,J0126-SKD-XXXL,1
2022-05-02,SET433-KR-NP-XL,1
2022-05-02,JNE3468-KR-XXL,12
2022-05-02,J0343-DR-XXXL,7
2022-05-02,JNE3652-TP-N-L,4
2022-05-02,J0283-SET-XXL,3
2022-05-02,J0002-SKD-XXL,2
2022-05-02,SET408-KR-NP-M,1
2022-05-02,J0012-SKD-L,5
2022-05-02,SET236-KR-PP-M,1
2022-05-02,SET330-KR-PP-M,2
2022-05-02,JNE3660-TP-N-XXL,1
2022-05-02,SET288-KR-NP-XXXL,5
2022-05-02,SET197-KR-NP-L,18
2022-05-02,J0003-SET-XL,22
2022-05-02,SET358-KR-NP-XXXL,1
2022-05-02,J0006-SET-XXL,2
2022-05-02,SET343-KR-NP-XL,3
2022-05-02,J0007-SKD-S,1
2022-05-02,NW001-TP-PJ-L,2
2022-05-02,J0396-DR-L,1
2022-05-02,BTM029-NP-XL,1
2022-05-02,SET197-KR-NP-XXXL,2
2022-05-02,J0231-SKD-S,1
2022-05-02,JNE3459-KR-L,1
2022-05-02,JNE2153-KR-278-A-M,4
2022-05-02,J0003-SET-XXXL,21
2022-05-02,JNE3468-KR-XXXL,8
2022-05-02,JNE3870-DR-XXXL,3
